match_date,tournament,surface,best_of,player1,player2,player1_rank,player2_rank,player1_odds,player2_odds,result,winner,sets,duration,aces,double_faults,first_serve_pct,break_points_saved,break_points_converted
2014-05-26,Roland Garros,Clay,5,Fabio Fognini,Thomaz Bellucci,15,108,10.0,1.05,player1,player1,2,126,13,6,65.35,4.0,1.0
2014-05-26,Roland Garros,Clay,5,Richard Gasquet,Carlos Berlocq,13,47,10.0,1.05,player1,player1,2,162,5,8,63.41,9.0,2.0
2014-05-26,Roland Garros,Clay,5,Fernando Verdasco,Pablo Cuevas,25,136,10.0,1.05,player1,player1,4,233,31,11,64.79,5.0,5.0
2014-05-26,Roland Garros,Clay,5,Philipp Kohlschreiber,Denis Istomin,24,49,10.0,1.06,player1,player1,2,118,5,2,57.69,3.0,2.0
2014-05-26,Roland Garros,Clay,5,Andy Murray,Marinko Matosevic,8,66,10.0,1.05,player1,player1,3,116,11,5,57.33,5.0,1.0
2014-05-26,Roland Garros,Clay,5,Tomas Berdych,Aleksandr Nedovyesov,6,101,10.0,1.05,player1,player1,3,174,12,5,59.02,2.0,1.0
2014-05-26,Roland Garros,Clay,5,Roberto Bautista Agut,Benoit Paire,29,61,10.0,1.05,player1,player1,2,130,12,4,79.35,1.0,3.0
2014-05-26,Roland Garros,Clay,5,Tommy Robredo,Kenny De Schepper,19,72,10.0,1.05,player1,player1,3,101,8,8,70.0,1.0,0.0
2014-05-26,Roland Garros,Clay,5,John Isner,Mikhail Kukushkin,11,54,10.0,1.05,player1,player1,1,198,40,6,71.52,10.0,1.0
2014-05-26,Roland Garros,Clay,5,Radek Stepanek,Mikhail Youzhny,43,16,1.05,10.0,player1,player1,4,141,10,6,53.7,5.0,4.0
2014-05-26,Roland Garros,Clay,5,Ernests Gulbis,Facundo Bagnis,17,143,10.0,1.05,player1,player1,3,117,13,11,50.77,1.0,0.0
2014-05-26,Roland Garros,Clay,5,Dmitry Tursunov,Sam Querrey,32,67,10.0,1.05,player1,player1,3,101,24,3,68.67,5.0,1.0
2014-05-26,Roland Garros,Clay,5,Roger Federer,Diego Schwartzman,4,109,10.0,1.05,player1,player1,3,103,10,6,62.96,1.0,1.0
2014-05-26,Roland Garros,Clay,5,Milos Raonic,Jiri Vesely,9,81,10.0,1.05,player1,player1,2,128,25,3,56.98,5.0,2.0
2014-05-26,Roland Garros,Clay,5,Gilles Simon,Alejandro Gonzalez,30,77,10.0,1.05,player1,player1,3,104,5,2,56.94,2.0,1.0
2014-05-26,Roland Garros,Clay,5,Marcel Granollers,Alexandr Dolgopolov,39,21,1.13,8.94,player1,player1,5,187,17,7,64.23,4.0,5.0
2014-05-26,Roland Garros,Clay,5,Martin Klizan,Robin Haase,59,50,1.35,3.82,player1,player1,5,185,15,5,60.14,9.0,5.0
2014-05-26,Roland Garros,Clay,5,Jo-Wilfried Tsonga,Jurgen Melzer,14,56,10.0,1.05,player1,player1,3,107,18,6,71.6,3.0,1.0
2014-05-26,Roland Garros,Clay,5,Jerzy Janowicz,Jarkko Nieminen,23,60,10.0,1.05,player1,player1,1,134,15,13,62.63,8.0,5.0
2014-05-26,Roland Garros,Clay,5,Marin Cilic,Tobias Kamke,26,106,10.0,1.05,player1,player1,4,122,20,7,58.42,3.0,1.0
2014-05-26,Roland Garros,Clay,5,Novak Djokovic,Jeremy Chardy,2,42,10.0,1.05,player1,player1,3,92,5,4,60.87,2.0,2.0
2014-05-26,Roland Garros,Clay,5,Rafael Nadal,Leonardo Mayer,1,65,10.0,1.05,player1,player1,3,137,2,6,72.29,6.0,2.0
2014-05-26,Roland Garros,Clay,5,Dusan Lajovic,Jack Sock,83,75,1.4,3.51,player1,player1,3,134,6,6,51.02,8.0,1.0
2014-05-26,Roland Garros,Clay,5,Kevin Anderson,Ivo Karlovic,20,37,8.08,1.14,player1,player1,1,43,13,1,73.08,0.0,0.0
2014-05-26,Roland Garros,Clay,5,David Ferrer,Andreas Seppi,5,33,10.0,1.05,player1,player1,2,142,5,8,62.26,4.0,2.0
2014-05-26,Roland Garros,Clay,5,Guillermo Garcia Lopez,Donald Young,41,79,10.0,1.05,player1,player1,4,227,21,17,58.22,7.0,4.0
2014-05-26,Roland Garros,Clay,5,Gael Monfils,Fabio Fognini,28,15,1.22,5.47,player1,player1,5,204,8,9,77.85,15.0,9.0
2014-05-26,Roland Garros,Clay,5,Fernando Verdasco,Richard Gasquet,25,13,1.25,4.98,player1,player1,3,118,2,1,82.28,7.0,2.0
2014-05-26,Roland Garros,Clay,5,Andy Murray,Philipp Kohlschreiber,8,24,7.31,1.16,player1,player1,5,247,14,12,48.28,4.0,8.0
2014-05-26,Roland Garros,Clay,5,Tomas Berdych,Roberto Bautista Agut,6,29,10.0,1.07,player1,player1,3,163,13,5,53.57,2.0,4.0
2014-05-26,Roland Garros,Clay,5,John Isner,Tommy Robredo,11,19,3.51,1.4,player1,player1,1,198,24,6,69.27,13.0,0.0
2014-05-26,Roland Garros,Clay,5,Ernests Gulbis,Radek Stepanek,17,43,10.0,1.05,player1,player1,3,119,22,7,62.67,1.0,0.0
2014-05-26,Roland Garros,Clay,5,Roger Federer,Dmitry Tursunov,4,32,10.0,1.05,player1,player1,3,187,21,6,67.5,2.0,0.0
2014-05-26,Roland Garros,Clay,5,Milos Raonic,Gilles Simon,9,30,10.0,1.09,player1,player1,5,196,27,9,61.84,10.0,5.0
2014-05-26,Roland Garros,Clay,5,Marcel Granollers,Martin Klizan,39,59,10.0,1.1,player1,player1,2,254,6,12,58.12,16.0,6.0
2014-05-26,Roland Garros,Clay,5,Jo-Wilfried Tsonga,Jerzy Janowicz,14,23,3.82,1.35,player1,player1,3,121,9,9,54.22,1.0,2.0
2014-05-26,Roland Garros,Clay,5,Novak Djokovic,Marin Cilic,2,26,10.0,1.06,player1,player1,3,191,10,8,65.22,8.0,3.0
2014-05-26,Roland Garros,Clay,5,Rafael Nadal,Dusan Lajovic,1,83,10.0,1.05,player1,player1,3,93,3,4,62.71,3.0,1.0
2014-05-26,Roland Garros,Clay,5,David Ferrer,Kevin Anderson,5,20,6.62,1.18,player1,player1,3,171,11,8,72.36,5.0,2.0
2014-05-26,Roland Garros,Clay,5,Gael Monfils,Guillermo Garcia Lopez,28,41,5.47,1.22,player1,player1,3,118,4,6,58.44,2.0,2.0
2014-05-26,Roland Garros,Clay,5,Andy Murray,Fernando Verdasco,8,25,8.08,1.14,player1,player1,2,174,5,5,61.61,4.0,2.0
2014-05-26,Roland Garros,Clay,5,Tomas Berdych,John Isner,6,11,2.78,1.56,player1,player1,3,111,18,2,63.86,2.0,0.0
2014-05-26,Roland Garros,Clay,5,Ernests Gulbis,Roger Federer,17,4,1.22,5.47,player1,player1,3,222,20,7,60.39,2.0,5.0
2014-05-26,Roland Garros,Clay,5,Milos Raonic,Marcel Granollers,9,39,10.0,1.05,player1,player1,3,114,9,2,63.27,2.0,0.0
2014-05-26,Roland Garros,Clay,5,Novak Djokovic,Jo-Wilfried Tsonga,2,14,4.98,1.25,player1,player1,3,89,6,3,66.67,1.0,1.0
2014-05-26,Roland Garros,Clay,5,Rafael Nadal,David Ferrer,1,5,2.58,1.63,player1,player1,4,154,3,2,61.76,11.0,3.0
2014-05-26,Roland Garros,Clay,5,Andy Murray,Gael Monfils,8,28,10.0,1.1,player1,player1,5,195,5,7,62.22,9.0,4.0
2014-05-26,Roland Garros,Clay,5,Ernests Gulbis,Tomas Berdych,17,6,1.28,4.55,player1,player1,3,119,13,3,59.49,2.0,1.0
2014-05-26,Roland Garros,Clay,5,Novak Djokovic,Milos Raonic,2,9,3.24,1.45,player1,player1,2,142,25,5,68.37,1.0,1.0
2014-05-26,Roland Garros,Clay,5,Rafael Nadal,Andy Murray,1,8,3.24,1.45,player1,player1,3,100,4,5,76.27,0.0,0.0
2014-05-26,Roland Garros,Clay,5,Novak Djokovic,Ernests Gulbis,2,17,6.62,1.18,player1,player1,4,154,22,6,66.67,5.0,2.0
2014-05-26,Roland Garros,Clay,5,Rafael Nadal,Novak Djokovic,1,2,2.12,1.89,player1,player1,4,211,14,7,70.0,6.0,3.0
2014-06-09,Halle,Grass,3,Dustin Brown,Andrey Kuznetsov,85,111,10.0,1.05,player1,player1,2,58,19,9,63.46,1.0,2.0
2014-06-09,Halle,Grass,3,Philipp Kohlschreiber,Andreas Seppi,27,34,3.24,1.45,player1,player1,2,69,18,0,65.57,3.0,0.0
2014-06-09,Halle,Grass,3,Pierre Hugues Herbert,Jerzy Janowicz,135,24,1.05,10.0,player1,player1,1,91,17,16,62.71,3.0,2.0
2014-06-09,Halle,Grass,3,Peter Gojowczyk,Michal Przysiezny,120,112,1.4,3.51,player1,player1,2,76,24,6,62.71,2.0,0.0
2014-06-09,Halle,Grass,3,Alejandro Falla,Lukasz Kubot,69,68,1.89,2.12,player1,player1,3,109,13,10,62.03,5.0,1.0
2014-06-09,Halle,Grass,3,Robin Haase,Richard Gasquet,52,14,1.05,10.0,player1,player1,2,70,15,0,67.86,0.0,0.0
2014-06-09,Halle,Grass,3,Steve Johnson,Albano Olivetti,63,161,10.0,1.05,player1,player1,2,62,22,8,55.81,0.0,0.0
2014-06-09,Halle,Grass,3,Teymuraz Gabashvili,Illya Marchenko,61,180,10.0,1.05,player1,player1,1,159,22,7,58.26,3.0,2.0
2014-06-09,Halle,Grass,3,Gael Monfils,Benjamin Becker,20,79,10.0,1.05,player1,player1,2,74,13,7,69.09,3.0,0.0
2014-06-09,Halle,Grass,3,Ivo Karlovic,Mikhail Youzhny,33,16,1.14,8.08,player1,player1,2,63,24,0,73.08,1.0,0.0
2014-06-09,Halle,Grass,3,Yen Hsun Lu,Mate Pavic,48,515,10.0,1.05,player1,player1,0,164,24,13,62.99,4.0,2.0
2014-06-09,Halle,Grass,3,Joao Sousa,Jan Lennard Struff,47,64,8.08,1.14,player1,player1,2,70,8,5,74.51,2.0,0.0
2014-06-09,Halle,Grass,3,Dustin Brown,Rafael Nadal,85,1,1.05,10.0,player1,player1,2,60,13,5,60.78,1.0,0.0
2014-06-09,Halle,Grass,3,Philipp Kohlschreiber,Pierre Hugues Herbert,27,135,10.0,1.05,player1,player1,2,61,6,2,74.47,0.0,0.0
2014-06-09,Halle,Grass,3,Peter Gojowczyk,Milos Raonic,120,9,1.05,10.0,player1,player1,2,72,12,4,67.86,2.0,0.0
2014-06-09,Halle,Grass,3,Alejandro Falla,Robin Haase,69,52,1.14,8.08,player1,player1,1,82,4,2,66.67,2.0,1.0
2014-06-09,Halle,Grass,3,Steve Johnson,Teymuraz Gabashvili,63,61,1.79,2.26,player1,player1,0,,0,0,,0.0,
2014-06-09,Halle,Grass,3,Kei Nishikori,Gael Monfils,12,20,3.51,1.4,player1,player1,3,89,10,6,67.61,4.0,2.0
2014-06-09,Halle,Grass,3,Yen Hsun Lu,Ivo Karlovic,48,33,1.18,6.62,player1,player1,0,89,27,5,69.23,2.0,0.0
2014-06-09,Halle,Grass,3,Roger Federer,Joao Sousa,4,47,10.0,1.05,player1,player1,2,110,14,2,82.76,2.0,0.0
2014-06-09,Halle,Grass,3,Philipp Kohlschreiber,Dustin Brown,27,85,10.0,1.05,player1,player1,2,131,27,16,71.19,2.0,4.0
2014-06-09,Halle,Grass,3,Alejandro Falla,Peter Gojowczyk,69,120,10.0,1.05,player1,player1,0,106,17,4,61.63,4.0,2.0
2014-06-09,Halle,Grass,3,Kei Nishikori,Steve Johnson,12,63,10.0,1.05,player1,player1,1,79,9,2,60.87,5.0,0.0
2014-06-09,Halle,Grass,3,Roger Federer,Yen Hsun Lu,4,48,10.0,1.05,player1,player1,0,,0,0,,0.0,
2014-06-09,Halle,Grass,3,Alejandro Falla,Philipp Kohlschreiber,69,27,1.05,10.0,player1,player1,2,142,17,11,57.46,6.0,3.0
2014-06-09,Halle,Grass,3,Roger Federer,Kei Nishikori,4,12,3.51,1.4,player1,player1,1,73,11,2,75.71,1.0,1.0
2014-06-09,Halle,Grass,3,Roger Federer,Alejandro Falla,4,69,10.0,1.05,player1,player1,0,88,10,2,61.33,3.0,2.0
2014-06-09,Queen's Club,Grass,3,Marcos Baghdatis,Bradley Klahn,118,72,1.05,10.0,player1,player1,2,102,15,10,54.02,3.0,1.0
2014-06-09,Queen's Club,Grass,3,Denis Kudla,Michael Russell,122,97,1.06,10.0,player1,player1,3,108,16,3,50.59,5.0,1.0
2014-06-09,Queen's Club,Grass,3,Sam Querrey,Jeremy Chardy,78,44,1.05,10.0,player1,player1,0,124,56,6,65.83,4.0,0.0
2014-06-09,Queen's Club,Grass,3,Marinko Matosevic,Marin Cilic,60,26,1.05,10.0,player1,player1,2,77,12,2,68.42,2.0,0.0
2014-06-09,Queen's Club,Grass,3,Lukas Lacko,Matthew Ebden,89,86,1.71,2.41,player1,player1,2,112,9,8,62.14,0.0,3.0
2014-06-09,Queen's Club,Grass,3,David Goffin,Dominic Thiem,105,55,1.05,10.0,player1,player1,2,65,7,3,64.0,0.0,0.0
2014-06-09,Queen's Club,Grass,3,James Ward,Blaz Rola,155,91,1.05,10.0,player1,player1,2,88,7,5,71.23,2.0,1.0
2014-06-09,Queen's Club,Grass,3,Edouard Roger-Vasselin,Evgeny Donskoy,53,102,10.0,1.05,player1,player1,2,102,13,9,67.02,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Nicolas Mahut,Marsel Ilhan,40,149,10.0,1.05,player1,player1,2,67,21,4,78.57,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Dmitry Tursunov,Igor Sijsling,32,58,10.0,1.05,player1,player1,2,54,10,5,61.11,2.0,0.0
2014-06-09,Queen's Club,Grass,3,Jarkko Nieminen,Benoit Paire,62,67,2.78,1.56,player1,player1,2,101,19,10,56.38,1.0,5.0
2014-06-09,Queen's Club,Grass,3,Denis Istomin,Farrukh Dustov,49,152,10.0,1.05,player1,player1,1,85,11,4,75.0,1.0,2.0
2014-06-09,Queen's Club,Grass,3,Daniel Evans,Jurgen Melzer,139,51,1.05,10.0,player1,player1,1,131,29,11,58.04,4.0,2.0
2014-06-09,Queen's Club,Grass,3,Sergiy Stakhovsky,Daniel Brands,93,130,10.0,1.05,player1,player1,2,60,14,2,74.55,2.0,0.0
2014-06-09,Queen's Club,Grass,3,Vasek Pospisil,Paolo Lorenzi,35,81,10.0,1.05,player1,player1,3,109,6,7,68.6,5.0,2.0
2014-06-09,Queen's Club,Grass,3,Radek Stepanek,Mikhail Kukushkin,42,50,3.51,1.4,player1,player1,2,78,10,1,66.13,4.0,1.0
2014-06-09,Queen's Club,Grass,3,Bernard Tomic,Tim Smyczek,82,106,10.0,1.06,player1,player1,3,93,17,3,76.62,2.0,2.0
2014-06-09,Queen's Club,Grass,3,Paul Henri Mathieu,Aljaz Bedene,92,132,10.0,1.05,player1,player1,1,83,27,4,61.02,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Kenny De Schepper,Somdev Devvarman,66,119,10.0,1.05,player1,player1,2,75,16,1,71.67,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Lleyton Hewitt,Daniel Gimeno Traver,43,99,10.0,1.05,player1,player1,2,69,6,3,56.86,3.0,0.0
2014-06-09,Queen's Club,Grass,3,Feliciano Lopez,Dusan Lajovic,29,76,10.0,1.05,player1,player1,2,116,19,10,52.48,6.0,2.0
2014-06-09,Queen's Club,Grass,3,Victor Estrella,Julien Benneteau,95,46,1.05,10.0,player1,player1,1,137,24,7,62.39,4.0,1.0
2014-06-09,Queen's Club,Grass,3,Adrian Mannarino,Daniel Cox,83,214,10.0,1.05,player1,player1,2,64,9,7,67.24,1.0,2.0
2014-06-09,Queen's Club,Grass,3,James Duckworth,Dudi Sela,167,107,1.05,10.0,player1,player1,2,106,17,6,64.42,7.0,3.0
2014-06-09,Queen's Club,Grass,3,Stan Wawrinka,Marcos Baghdatis,3,118,10.0,1.05,player1,player1,1,18,4,1,53.33,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Sam Querrey,Denis Kudla,78,122,10.0,1.05,player1,player1,2,59,18,5,73.08,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Marinko Matosevic,Lukas Lacko,60,89,10.0,1.05,player1,player1,1,72,17,4,68.33,0.0,1.0
2014-06-09,Queen's Club,Grass,3,Jo-Wilfried Tsonga,David Goffin,17,105,10.0,1.05,player1,player1,1,82,13,4,60.94,3.0,0.0
2014-06-09,Queen's Club,Grass,3,Grigor Dimitrov,James Ward,13,155,10.0,1.05,player1,player1,2,68,9,7,68.42,1.0,1.0
2014-06-09,Queen's Club,Grass,3,Edouard Roger-Vasselin,Nicolas Mahut,53,40,1.22,5.47,player1,player1,2,119,25,4,67.65,6.0,2.0
2014-06-09,Queen's Club,Grass,3,Jarkko Nieminen,Dmitry Tursunov,62,32,1.05,10.0,player1,player1,0,100,10,6,82.86,2.0,2.0
2014-06-09,Queen's Club,Grass,3,Alexandr Dolgopolov,Denis Istomin,19,49,10.0,1.05,player1,player1,0,111,18,5,67.01,6.0,1.0
2014-06-09,Queen's Club,Grass,3,Kevin Anderson,Daniel Evans,18,139,10.0,1.05,player1,player1,2,65,12,7,59.65,1.0,0.0
2014-06-09,Queen's Club,Grass,3,Sergiy Stakhovsky,Vasek Pospisil,93,35,1.05,10.0,player1,player1,2,65,6,6,60.34,2.0,1.0
2014-06-09,Queen's Club,Grass,3,Radek Stepanek,Bernard Tomic,42,82,10.0,1.05,player1,player1,0,104,10,2,71.95,2.0,1.0
2014-06-09,Queen's Club,Grass,3,Andy Murray,Paul Henri Mathieu,5,92,10.0,1.05,player1,player1,2,87,15,8,67.86,3.0,0.0
2014-06-09,Queen's Club,Grass,3,Kenny De Schepper,Ernests Gulbis,66,10,1.05,10.0,player1,player1,1,78,19,6,80.56,6.0,0.0
2014-06-09,Queen's Club,Grass,3,Feliciano Lopez,Lleyton Hewitt,29,43,6.01,1.2,player1,player1,2,67,16,8,53.85,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Adrian Mannarino,Victor Estrella,83,95,4.98,1.25,player1,player1,2,56,9,1,72.0,3.0,0.0
2014-06-09,Queen's Club,Grass,3,Tomas Berdych,James Duckworth,6,167,10.0,1.05,player1,player1,2,127,27,12,57.73,0.0,2.0
2014-06-09,Queen's Club,Grass,3,Stan Wawrinka,Sam Querrey,3,78,10.0,1.05,player1,player1,2,50,10,5,61.9,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Marinko Matosevic,Jo-Wilfried Tsonga,60,17,1.05,10.0,player1,player1,2,75,5,3,54.17,3.0,0.0
2014-06-09,Queen's Club,Grass,3,Grigor Dimitrov,Edouard Roger-Vasselin,13,53,10.0,1.05,player1,player1,1,82,20,7,65.08,1.0,1.0
2014-06-09,Queen's Club,Grass,3,Alexandr Dolgopolov,Jarkko Nieminen,19,62,10.0,1.05,player1,player1,2,56,15,4,52.83,4.0,0.0
2014-06-09,Queen's Club,Grass,3,Kevin Anderson,Sergiy Stakhovsky,18,93,10.0,1.05,player1,player1,2,117,22,6,58.02,0.0,2.0
2014-06-09,Queen's Club,Grass,3,Radek Stepanek,Andy Murray,42,5,1.05,10.0,player1,player1,1,115,17,9,62.69,1.0,1.0
2014-06-09,Queen's Club,Grass,3,Feliciano Lopez,Kenny De Schepper,29,66,10.0,1.05,player1,player1,0,128,39,5,71.03,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Tomas Berdych,Adrian Mannarino,6,83,10.0,1.05,player1,player1,1,124,21,4,56.67,2.0,1.0
2014-06-09,Queen's Club,Grass,3,Stan Wawrinka,Marinko Matosevic,3,60,10.0,1.05,player1,player1,2,70,12,4,55.93,0.0,0.0
2014-06-09,Queen's Club,Grass,3,Grigor Dimitrov,Alexandr Dolgopolov,13,19,3.0,1.5,player1,player1,0,,0,0,,0.0,
2014-06-09,Queen's Club,Grass,3,Radek Stepanek,Kevin Anderson,42,18,1.06,10.0,player1,player1,3,97,20,2,69.01,3.0,2.0
2014-06-09,Queen's Club,Grass,3,Feliciano Lopez,Tomas Berdych,29,6,1.07,10.0,player1,player1,1,97,20,6,73.85,1.0,0.0
2014-06-09,Queen's Club,Grass,3,Grigor Dimitrov,Stan Wawrinka,13,3,1.32,4.16,player1,player1,2,62,15,4,62.26,4.0,0.0
2014-06-09,Queen's Club,Grass,3,Feliciano Lopez,Radek Stepanek,29,42,5.47,1.22,player1,player1,1,102,16,4,58.57,1.0,0.0
2014-06-09,Queen's Club,Grass,3,Grigor Dimitrov,Feliciano Lopez,13,29,7.31,1.16,player1,player1,0,151,40,11,73.5,1.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Joao Sousa,Paolo Lorenzi,48,81,10.0,1.05,player1,player1,3,138,4,4,65.18,11.0,5.0
2014-06-15,s Hertogenbosch,Grass,3,Mate Pavic,Alejandro Gonzalez,475,74,1.05,10.0,player1,player1,1,81,12,1,70.51,2.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Thiemo De Bakker,Igor Sijsling,143,60,1.05,10.0,player1,player1,1,77,12,6,64.47,2.0,2.0
2014-06-15,s Hertogenbosch,Grass,3,Dmitry Tursunov,Bradley Klahn,32,73,10.0,1.05,player1,player1,1,77,14,7,67.65,2.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Benjamin Becker,Marcel Granollers,83,30,1.05,10.0,player1,player1,3,105,16,5,54.64,8.0,2.0
2014-06-15,s Hertogenbosch,Grass,3,Dudi Sela,Benoit Paire,107,70,1.05,10.0,player1,player1,1,77,10,3,73.97,3.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Jan Lennard Struff,Lukas Rosol,65,50,1.18,6.62,player1,player1,2,59,9,5,61.11,2.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Vasek Pospisil,Dusan Lajovic,35,84,10.0,1.05,player1,player1,2,86,10,3,62.12,2.0,0.0
2014-06-15,s Hertogenbosch,Grass,3,Nicolas Mahut,Kimmer Coppejans,41,205,10.0,1.05,player1,player1,3,99,13,7,63.16,2.0,2.0
2014-06-15,s Hertogenbosch,Grass,3,Steve Johnson,Kenny De Schepper,68,67,1.89,2.12,player1,player1,1,95,20,3,62.34,1.0,0.0
2014-06-15,s Hertogenbosch,Grass,3,Matthew Ebden,Adrian Mannarino,86,80,1.5,3.0,player1,player1,3,97,13,9,60.23,4.0,3.0
2014-06-15,s Hertogenbosch,Grass,3,Roberto Bautista Agut,Daniel Gimeno Traver,28,97,10.0,1.05,player1,player1,2,60,1,5,58.0,2.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Jurgen Melzer,Alejandro Falla,52,54,2.26,1.79,player1,player1,2,79,5,4,60.0,4.0,3.0
2014-06-15,s Hertogenbosch,Grass,3,Lukas Lacko,Victor Hanescu,87,103,7.31,1.16,player1,player1,2,84,7,2,64.0,2.0,2.0
2014-06-15,s Hertogenbosch,Grass,3,Jesse Huta Galung,Aleksandr Nedovyesov,146,101,1.05,10.0,player1,player1,2,37,1,0,82.61,0.0,0.0
2014-06-15,s Hertogenbosch,Grass,3,Fernando Verdasco,Paul Henri Mathieu,23,88,10.0,1.05,player1,player1,3,113,18,18,47.0,11.0,2.0
2014-06-15,s Hertogenbosch,Grass,3,Joao Sousa,Mate Pavic,48,475,10.0,1.05,player1,player1,2,60,10,3,60.98,0.0,0.0
2014-06-15,s Hertogenbosch,Grass,3,Thiemo De Bakker,Dmitry Tursunov,143,32,1.05,10.0,player1,player1,0,,0,0,,0.0,
2014-06-15,s Hertogenbosch,Grass,3,Benjamin Becker,Dudi Sela,83,107,10.0,1.06,player1,player1,2,76,9,6,67.21,2.0,4.0
2014-06-15,s Hertogenbosch,Grass,3,Vasek Pospisil,Jan Lennard Struff,35,65,10.0,1.05,player1,player1,2,65,13,3,64.81,2.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Nicolas Mahut,Steve Johnson,41,68,10.0,1.05,player1,player1,1,72,20,4,66.67,0.0,0.0
2014-06-15,s Hertogenbosch,Grass,3,Roberto Bautista Agut,Matthew Ebden,28,86,10.0,1.05,player1,player1,1,106,7,8,73.68,2.0,3.0
2014-06-15,s Hertogenbosch,Grass,3,Jurgen Melzer,Lukas Lacko,52,87,10.0,1.05,player1,player1,3,116,12,4,73.91,4.0,2.0
2014-06-15,s Hertogenbosch,Grass,3,Fernando Verdasco,Jesse Huta Galung,23,146,10.0,1.05,player1,player1,2,72,10,4,64.52,1.0,0.0
2014-06-15,s Hertogenbosch,Grass,3,Joao Sousa,Thiemo De Bakker,48,143,10.0,1.05,player1,player1,2,58,8,2,70.0,1.0,0.0
2014-06-15,s Hertogenbosch,Grass,3,Benjamin Becker,Vasek Pospisil,83,35,1.05,10.0,player1,player1,1,164,21,11,62.9,3.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Roberto Bautista Agut,Nicolas Mahut,28,41,5.47,1.22,player1,player1,3,122,6,8,71.91,5.0,4.0
2014-06-15,s Hertogenbosch,Grass,3,Jurgen Melzer,Fernando Verdasco,52,23,1.05,10.0,player1,player1,0,185,16,12,70.63,6.0,2.0
2014-06-15,s Hertogenbosch,Grass,3,Benjamin Becker,Joao Sousa,83,48,1.05,10.0,player1,player1,1,88,19,3,60.0,4.0,1.0
2014-06-15,s Hertogenbosch,Grass,3,Roberto Bautista Agut,Jurgen Melzer,28,52,10.0,1.06,player1,player1,2,160,9,9,70.27,9.0,2.0
2014-06-15,s Hertogenbosch,Grass,3,Roberto Bautista Agut,Benjamin Becker,28,83,10.0,1.05,player1,player1,2,120,15,2,70.93,0.0,2.0
2014-06-16,Eastbourne,Grass,3,Bernard Tomic,Andrey Golubev,82,55,1.05,10.0,player1,player1,2,68,19,5,64.91,4.0,0.0
2014-06-16,Eastbourne,Grass,3,Donald Young,James Ward,69,155,10.0,1.05,player1,player1,2,63,2,2,56.25,0.0,0.0
2014-06-16,Eastbourne,Grass,3,Martin Klizan,Federico Delbonis,57,39,1.13,8.94,player1,player1,2,70,6,4,54.84,0.0,0.0
2014-06-16,Eastbourne,Grass,3,Denis Istomin,Mikhail Kukushkin,49,58,3.82,1.35,player1,player1,1,158,19,1,70.25,6.0,1.0
2014-06-16,Eastbourne,Grass,3,Edouard Roger-Vasselin,Andrey Kuznetsov,53,114,10.0,1.05,player1,player1,2,73,9,4,66.67,2.0,1.0
2014-06-16,Eastbourne,Grass,3,Jarkko Nieminen,Santiago Giraldo,63,37,1.05,10.0,player1,player1,2,101,18,4,70.97,4.0,1.0
2014-06-16,Eastbourne,Grass,3,Jeremy Chardy,Ivo Karlovic,43,33,1.32,4.16,player1,player1,2,65,23,9,68.63,1.0,0.0
2014-06-16,Eastbourne,Grass,3,Carlos Berlocq,Blaz Rola,44,91,10.0,1.05,player1,player1,2,47,8,1,69.7,2.0,0.0
2014-06-16,Eastbourne,Grass,3,Tobias Kamke,Daniel Evans,90,144,10.0,1.05,player1,player1,2,66,8,5,66.04,2.0,0.0
2014-06-16,Eastbourne,Grass,3,Gilles Simon,Chris Guccione,36,613,10.0,1.05,player1,player1,1,66,28,5,54.1,1.0,0.0
2014-06-16,Eastbourne,Grass,3,Julien Benneteau,Yen Hsun Lu,47,45,1.79,2.26,player1,player1,2,73,12,4,69.49,1.0,0.0
2014-06-16,Eastbourne,Grass,3,Sam Querrey,Kyle Edmund,77,284,10.0,1.05,player1,player1,1,83,17,2,75.86,2.0,0.0
2014-06-16,Eastbourne,Grass,3,Richard Gasquet,Bernard Tomic,14,82,10.0,1.05,player1,player1,3,103,24,1,73.74,9.0,1.0
2014-06-16,Eastbourne,Grass,3,Martin Klizan,Donald Young,57,69,4.98,1.25,player1,player1,1,93,7,4,53.52,4.0,2.0
2014-06-16,Eastbourne,Grass,3,Denis Istomin,Guillermo Garcia Lopez,49,31,1.13,8.94,player1,player1,2,89,12,6,67.65,6.0,1.0
